wh_dlc03_bst_beastmen_qb3	2041770690	wh_dlc03_sc_bst_beastmen	playable	Beastmen	Beastmen Rebels	Beastmen	131	wh_dlc03_bst_beastmen	false	ui\flags\wh_dlc03_bst_beastmen_rebels		ui\flags\wh_dlc03_bst_beastmen_rebels	6	6	6	0	0	0	228	180	9	0	0	0	0	0	0	0	0	0	0	0	0	wh_dlc03_group_beastmen	false	false	71	false	false	131	131	wh_dlc03_bst_beastmen	You are attacking Beastmen!	You are defending against Beastmen!	FACTION_CHOSOKABE	 	 	 	6	6	6	0		wh_dlc03_vo_culture_Beastmen	default	bst		false			true	core	WH_Beastmen	LOCKED_HORDE	wh_dlc03_vo_actor_Beastlord
wh_dlc03_bst_beastmen_rebels	2041770172	wh_dlc03_sc_bst_beastmen	playable	Beastmen Rebels	Beastmen Rebels	Beastmen	131	wh_dlc03_bst_beastmen	true	ui\flags\wh_dlc03_bst_beastmen_rebels		ui\flags\wh_dlc03_bst_beastmen_rebels	6	6	6	0	0	0	228	180	9	0	0	0	0	0	0	0	0	0	0	0	0	wh_dlc03_group_beastmen	false	false	71	false	false	131	131	wh_dlc03_bst_beastmen	You are attacking Beastmen!	You are defending against Beastmen!	FACTION_CHOSOKABE	 	 	 	6	6	6	0		wh_dlc03_vo_culture_Beastmen	default	bst		false	wh_dlc03_bst_beastmen_rebels_brayherd	wh_dlc03_bst_inf_bestigor_herd_0	false	core	WH_Beastmen	LOCKED_HORDE	wh_dlc03_vo_actor_Beastlord
wh_dlc03_bst_beastmen_rebels_brayherd	2041770820	wh_dlc03_sc_bst_beastmen	playable	Beastmen Rebels Brayherd	Beastmen Rebels	Beastmen	131	wh_dlc03_bst_beastmen_brayherd	false	ui\flags\wh_dlc03_bst_beastmen_rebels		ui\flags\wh_dlc03_bst_beastmen_rebels	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	wh_dlc03_group_beastmen	false	false	0	false	false	131	131	wh_dlc03_bst_beastmen	You are attacking Beastmen!	You are defending against Beastmen!	FACTION_CHOSOKABE	 	 	 	0	0	0	0		wh_dlc03_vo_culture_Beastmen	default	bst		false		wh_dlc03_bst_inf_bestigor_herd_0	false	core	WH_Beastmen_Brayherd	LOCKED_COMPANION	wh_dlc03_vo_actor_Beastlord
wh_dlc03_bst_jagged_horn	2041770877	wh_dlc03_sc_bst_beastmen	playable	Jagged-Horn Tribe	Beastmen Rebels	Beastmen	131	wh_dlc03_bst_beastmen	false	ui\flags\wh_dlc03_bst_beastmen_jagged_horn		ui\flags\wh_dlc03_bst_beastmen_jagged_horn	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	wh_dlc03_group_beastmen	false	false	0	false	false	131	131	wh_dlc03_bst_beastmen	You are attacking the Jagged-Horn Tribe!	You are defending against the Jagged-Horn Tribe!	FACTION_CHOSOKABE	 	 	 	0	0	0	0		wh_dlc03_vo_culture_Beastmen	default	bst		false	wh_dlc03_bst_jagged_horn_brayherd	wh_dlc03_bst_inf_bestigor_herd_0	false	core	WH_Beastmen	LOCKED_HORDE	wh_dlc03_vo_actor_Beastlord
wh_dlc03_bst_jagged_horn_brayherd	2041770886	wh_dlc03_sc_bst_beastmen	playable	Jagged-Horn Tribe Brayherd	Beastmen Rebels	Beastmen	131	wh_dlc03_bst_beastmen_brayherd	false	ui\flags\wh_dlc03_bst_beastmen_jagged_horn		ui\flags\wh_dlc03_bst_beastmen_jagged_horn	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	wh_dlc03_group_beastmen	false	false	0	false	false	131	131	wh_dlc03_bst_beastmen	You are attacking the Jagged-Horn Tribe Brayherd!	You are defending against the Jagged-Horn Tribe Brayherd!	FACTION_CHOSOKABE	 	 	 	0	0	0	0		wh_dlc03_vo_culture_Beastmen	default	bst		false		wh_dlc03_bst_inf_bestigor_herd_0	false	core	WH_Beastmen_Brayherd	LOCKED_COMPANION	wh_dlc03_vo_actor_Beastlord
wh_dlc03_bst_redhorn	2041770862	wh_dlc03_sc_bst_beastmen	playable	Redhorn Tribe	Beastmen Rebels	Beastmen	131	wh_dlc03_bst_beastmen	false	ui\flags\wh_dlc03_bst_beastmen_redhorn		ui\flags\wh_dlc03_bst_beastmen_redhorn	6	6	6	0	0	0	228	180	9	0	0	0	0	0	0	0	0	0	0	0	0	wh_dlc03_group_beastmen	false	false	71	false	false	131	131	wh_dlc03_bst_beastmen	You are attacking the Redhorn Tribe!	You are defending against the Redhorn Tribe!	FACTION_CHOSOKABE	 	 	 	6	6	6	0		wh_dlc03_vo_culture_Beastmen	default	bst		false	wh_dlc03_bst_redhorn_brayherd	wh_dlc03_bst_inf_bestigor_herd_0	false	core	WH_Beastmen	LOCKED_HORDE	wh_dlc03_vo_actor_Beastlord
wh_dlc03_bst_redhorn_brayherd	2041770869	wh_dlc03_sc_bst_beastmen	playable	Redhorn Tribe Brayherd	Beastmen Rebels	Beastmen	131	wh_dlc03_bst_beastmen_brayherd	false	ui\flags\wh_dlc03_bst_beastmen_redhorn		ui\flags\wh_dlc03_bst_beastmen_redhorn	6	6	6	0	0	0	228	180	9	0	0	0	0	0	0	0	0	0	0	0	0	wh_dlc03_group_beastmen	false	false	71	false	false	131	131	wh_dlc03_bst_beastmen	You are attacking the Redhorn Tribe Brayherd!	You are defending against the Redhorn Tribe Brayherd!	FACTION_CHOSOKABE	 	 	 	6	6	6	0		wh_dlc03_vo_culture_Beastmen	default	bst		false		wh_dlc03_bst_inf_bestigor_herd_0	false	core	WH_Beastmen_Brayherd	LOCKED_COMPANION	wh_dlc03_vo_actor_Beastlord
wh_dlc05_bst_morghur_herd	1431371213	wh_dlc03_sc_bst_beastmen	playable	Warherd of the Shadowgave	Beastmen Rebels	Beastmen	131	wh_dlc03_bst_beastmen	false	ui\flags\wh_dlc05_bst_beastmen_morghur_herd		ui\flags\wh_dlc05_bst_beastmen_morghur_herd	237	218	199	0	0	0	228	180	9	0	0	0	0	0	0	0	0	0	0	0	0	wh_dlc03_group_beastmen	true	false	0	false	false	131	131	wh_dlc03_bst_beastmen	You are attacking Beastmen!	You are defending against Beastmen!	FACTION_CHOSOKABE	 	 	 	6	6	6	0		wh_dlc03_vo_culture_Beastmen	wh_mp_force_gen_beastmen	bst		false			false	wood_elves_everyone	WH_Beastmen	LOCKED_HORDE	wh_dlc03_vo_actor_Beastlord
wh_dlc05_wef_argwylon	2041770889	wh_dlc05_sc_wef_wood_elves	playable	Argwylon	Argwylon Rebels	Argwylon	143	wh_dlc05_wef_wood_elves	false	ui\flags\wh_dlc05_wef_argwylon		ui\flags\wh_dlc05_wef_argwylon	130	230	63	0	0	0	54	83	53	0	0	0	0	0	0	0	0	0	0	0	0	wh_dlc05_group_wood_elves	true	false	0	false	false	143	143	wh_dlc05_wef_wood_elves	You are attacking Argwylon!	You are defending against Argwylon!	FACTION_ODA	 	 	 	0	0	0	500		wh_dlc05_vo_culture_Wood_Elves	wh_mp_force_gen_wood_elves	wef		false			false	wood_elves_everyone	WH_Wood_Elves_Durthu	LOCKED_STANDARD	wh_dlc05_vo_actor_Wood_Elves_Male_Glade_Lord
wh_dlc05_wef_torgovann	2041770920	wh_dlc05_sc_wef_wood_elves	playable	Torgovann	Torgovann Rebels	Torgovann	143	wh_dlc05_wef_wood_elves	false	ui\flags\wh_dlc05_wef_torgovann		ui\flags\wh_dlc05_wef_torgovann	114	26	19	0	0	0	144	94	58	0	0	0	0	0	0	0	0	0	0	0	0	wh_dlc05_group_wood_elves	false	false	0	false	false	143	143	wh_dlc05_wef_wood_elves	You are attacking Torgovann!	You are defending against Torgovann!	FACTION_ODA	 	 	 	0	0	0	500		wh_dlc05_vo_culture_Wood_Elves	default	wef		false			false	wood_elves_everyone	WH_Wood_Elves	LOCKED_STANDARD	wh_dlc05_vo_actor_Wood_Elves_Male_Glade_Lord
wh_dlc05_wef_wood_elves	2041769881	wh_dlc05_sc_wef_wood_elves	playable	Wood Elves	Wood Elf Rebels	Wood Elves	143	wh_dlc05_wef_wood_elves	false	ui\flags\wh_dlc05_wef_wood_elves		ui\flags\wh_dlc05_wef_wood_elves	55	130	80	0	0	0	219	220	189	0	0	0	0	0	0	0	0	0	0	0	0	wh_dlc05_group_wood_elves	true	false	0	false	false	143	143	wh_dlc05_wef_wood_elves	You are attacking Wood Elves!	You are defending against Wood Elves!	FACTION_ODA	 	 	 	0	0	0	500		wh_dlc05_vo_culture_Wood_Elves	wh_mp_force_gen_wood_elves	wef		false			false	wood_elves_everyone	WH_Wood_Elves_Orion	LOCKED_STANDARD	wh_dlc05_vo_actor_Wood_Elves_Male_Glade_Lord
wh_dlc05_wef_wood_elves_qb1	2041770904	wh_dlc05_sc_wef_wood_elves	playable	Wood Elves	Wood Elf Rebels	Wood Elves	143	wh_dlc05_wef_wood_elves	false	ui\flags\wh_dlc05_wef_wood_elves_rebels		ui\flags\wh_dlc05_wef_wood_elves_rebels	55	130	80	0	0	0	219	220	189	0	0	0	0	0	0	0	0	0	0	0	0	wh_dlc05_group_wood_elves	false	false	0	false	false	143	143	wh_dlc05_wef_wood_elves	You are attacking the Wood Elves!	You are defending against the Wood Elves!	FACTION_ODA	 	 	 	0	0	0	500		wh_dlc05_vo_culture_Wood_Elves	default	wef		false			true	wood_elves_everyone	WH_Wood_Elves	LOCKED_STANDARD	wh_dlc05_vo_actor_Wood_Elves_Male_Glade_Lord
wh_dlc05_wef_wood_elves_qb2	2041770914	wh_dlc05_sc_wef_wood_elves	playable	Wood Elves	Wood Elf Rebels	Wood Elves	143	wh_dlc05_wef_wood_elves	false	ui\flags\wh_dlc05_wef_wood_elves_rebels		ui\flags\wh_dlc05_wef_wood_elves_rebels	55	130	80	0	0	0	219	220	189	0	0	0	0	0	0	0	0	0	0	0	0	wh_dlc05_group_wood_elves	false	false	0	false	false	143	143	wh_dlc05_wef_wood_elves	You are attacking the Wood Elves!	You are defending against the Wood Elves!	FACTION_ODA	 	 	 	0	0	0	500		wh_dlc05_vo_culture_Wood_Elves	default	wef		false			true	wood_elves_everyone	WH_Wood_Elves	LOCKED_STANDARD	wh_dlc05_vo_actor_Wood_Elves_Male_Glade_Lord
wh_dlc05_wef_wood_elves_qb3	2041770915	wh_dlc05_sc_wef_wood_elves	playable	Torgovann	Torgovann Rebels	Torgovann	143	wh_dlc05_wef_wood_elves	false	ui\flags\wh_dlc05_wef_torgovann		ui\flags\wh_dlc05_wef_torgovann	55	130	80	0	0	0	219	220	189	0	0	0	0	0	0	0	0	0	0	0	0	wh_dlc05_group_wood_elves	false	false	0	false	false	143	143	wh_dlc05_wef_wood_elves	You are attacking the Torgovann!	You are defending against the Torgovann!	FACTION_ODA	 	 	 	0	0	0	500		wh_dlc05_vo_culture_Wood_Elves	default	wef		false			true	wood_elves_everyone	WH_Wood_Elves	LOCKED_STANDARD	wh_dlc05_vo_actor_Wood_Elves_Male_Glade_Lord
wh_dlc05_wef_wood_elves_rebels	2041770361	wh_dlc05_sc_wef_wood_elves	playable	Wood Elf Rebels	Wood Elf Rebels	Wood Elves	143	wh_dlc05_wef_wood_elves	true	ui\flags\wh_dlc05_wef_wood_elves_rebels		ui\flags\wh_dlc05_wef_wood_elves_rebels	190	114	51	0	0	0	203	204	191	0	0	0	0	0	0	0	0	0	0	0	0	wh_dlc05_group_wood_elves	false	false	0	false	false	143	143	wh_dlc05_wef_wood_elves	You are attacking Wood Elf Rebels!	You are defending against Wood Elf Rebels!	FACTION_ODA	 	 	 	0	0	0	500		wh_dlc05_vo_culture_Wood_Elves	default	wef		false			false	wood_elves_everyone	WH_Wood_Elves	LOCKED_STANDARD	wh_dlc05_vo_actor_Wood_Elves_Male_Glade_Lord
wh_dlc05_wef_wydrioth	2041770926	wh_dlc05_sc_wef_wood_elves	playable	Wydrioth	Wydrioth Rebels	Wydrioth	143	wh_dlc05_wef_wood_elves	false	ui\flags\wh_dlc05_wef_wydrioth		ui\flags\wh_dlc05_wef_wydrioth	166	215	146	0	0	0	90	167	128	0	0	0	0	0	0	0	0	0	0	0	0	wh_dlc05_group_wood_elves	false	false	0	false	false	143	143	wh_dlc05_wef_wood_elves	You are attacking Wydrioth!	You are defending against Wydrioth!	FACTION_ODA	 	 	 	0	0	0	500		wh_dlc05_vo_culture_Wood_Elves	default	wef		false			false	wood_elves_everyone	WH_Wood_Elves	LOCKED_STANDARD	wh_dlc05_vo_actor_Wood_Elves_Male_Glade_Lord
wh_dlc08_chs_chaos_challenger_khorne	1285482560	wh_main_sc_chs_chaos	playable	Challenger of the Hound	Challenger of the Hound	Challenger of the Hound	98	wh_main_chs_chaos	false	ui\flags\wh_dlc08_chs_challenger_of_the_hound		ui\flags\wh_dlc08_chs_challenger_of_the_hound	92	35	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	wh_main_group_chaos	false	false	0	false	false	98	98		You are attacking the Challenger of the Hound!	You are defending against the Challenger of the Hound!	FACTION_CHOSOKABE	 	 	 	0	0	0	500		wh_main_vo_culture_Chaos	wh_mp_force_gen_chaos	emp		false			false	core	WH_Chaos	LOCKED_HORDE	wh_main_vo_actor_Chaos_MarauderChieftain
wh_dlc08_chs_chaos_challenger_khorne_qb	1237263644	wh_main_sc_chs_chaos	playable	Challenger of the Hound	Challenger of the Hound	Challenger of the Hound	98	wh_main_chs_chaos	false	ui\flags\wh_dlc08_chs_challenger_of_the_hound		ui\flags\wh_dlc08_chs_challenger_of_the_hound	92	35	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	wh_main_group_chaos	false	false	0	false	false	98	98		You are attacking the Challenger of the Hound!	You are defending against the Challenger of the Hound!	FACTION_CHOSOKABE	 	 	 	0	0	0	500		wh_main_vo_culture_Chaos	wh_mp_force_gen_chaos	emp		false			true	core	WH_Chaos	LOCKED_HORDE	wh_main_vo_actor_Chaos_MarauderChieftain
wh_dlc08_chs_chaos_challenger_nurgle	2026316999	wh_main_sc_chs_chaos	playable	Challenger of the Crow	Challenger of the Crow	Challenger of the Crow	98	wh_main_chs_chaos	false	ui\flags\wh_dlc08_chs_challenger_of_the_crow		ui\flags\wh_dlc08_chs_challenger_of_the_crow	123	120	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	wh_main_group_chaos	false	false	0	false	false	98	98		You are attacking the Challenger of the Crow!	You are defending against the Challenger of the Crow!	FACTION_CHOSOKABE	 	 	 	0	0	0	500		wh_main_vo_culture_Chaos	wh_mp_force_gen_chaos	emp		false			false	core	WH_Chaos	LOCKED_HORDE	wh_main_vo_actor_Chaos_MarauderChieftain
wh_dlc08_chs_chaos_challenger_nurgle_qb	583555463	wh_main_sc_chs_chaos	playable	Challenger of the Crow	Challenger of the Crow	Challenger of the Crow	98	wh_main_chs_chaos	false	ui\flags\wh_dlc08_chs_challenger_of_the_crow		ui\flags\wh_dlc08_chs_challenger_of_the_crow	123	120	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	wh_main_group_chaos	false	false	0	false	false	98	98		You are attacking the Challenger of the Crow!	You are defending against the Challenger of the Crow!	FACTION_CHOSOKABE	 	 	 	0	0	0	500		wh_main_vo_culture_Chaos	wh_mp_force_gen_chaos	emp		false			true	core	WH_Chaos	LOCKED_HORDE	wh_main_vo_actor_Chaos_MarauderChieftain
wh_dlc08_chs_chaos_challenger_slaanesh	1547705267	wh_main_sc_chs_chaos	playable	Challenger of the Serpent	Challenger of the Serpent	Challenger of the Serpent	98	wh_main_chs_chaos	false	ui\flags\wh_dlc08_chs_challenger_of_the_serpent		ui\flags\wh_dlc08_chs_challenger_of_the_serpent	161	150	170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	wh_main_group_chaos	false	false	0	false	false	98	98		You are attacking the Challenger of the Serpent!	You are defending against the Challenger of the Serpent!	FACTION_CHOSOKABE	 	 	 	0	0	0	500		wh_main_vo_culture_Chaos	wh_mp_force_gen_chaos	emp		false			false	core	WH_Chaos	LOCKED_HORDE	wh_main_vo_actor_Chaos_MarauderChieftain
wh_dlc08_chs_chaos_challenger_slaanesh_qb	1226802559	wh_main_sc_chs_chaos	playable	Challenger of the Serpent	Challenger of the Serpent	Challenger of the Serpent	98	wh_main_chs_chaos	false	ui\flags\wh_dlc08_chs_challenger_of_the_serpent		ui\flags\wh_dlc08_chs_challenger_of_the_serpent	161	150	170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	wh_main_group_chaos	false	false	0	false	false	98	98		You are attacking the Challenger of the Serpent!	You are defending against the Challenger of the Serpent!	FACTION_CHOSOKABE	 	 	 	0	0	0	500		wh_main_vo_culture_Chaos	wh_mp_force_gen_chaos	emp		false			true	core	WH_Chaos	LOCKED_HORDE	wh_main_vo_actor_Chaos_MarauderChieftain
wh_dlc08_chs_chaos_challenger_tzeentch	1804882903	wh_main_sc_chs_chaos	playable	Challenger of the Eagle	Challenger of the Eagle	Challenger of the Eagle	98	wh_main_chs_chaos	false	ui\flags\wh_dlc08_chs_challenger_of_the_eagle		ui\flags\wh_dlc08_chs_challenger_of_the_eagle	145	164	173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	wh_main_group_chaos	false	false	0	false	false	98	98		You are attacking the Challenger of the Eagle!	You are defending against the Challenger of the Eagle!	FACTION_CHOSOKABE	 	 	 	0	0	0	500		wh_main_vo_culture_Chaos	wh_mp_force_gen_chaos	emp		false			false	core	WH_Chaos	LOCKED_HORDE	wh_main_vo_actor_Chaos_MarauderChieftain
wh_dlc08_chs_chaos_challenger_tzeentch_qb	288585046	wh_main_sc_chs_chaos	playable	Challenger of the Eagle	Challenger of the Eagle	Challenger of the Eagle	98	wh_main_chs_chaos	false	ui\flags\wh_dlc08_chs_challenger_of_the_eagle		ui\flags\wh_dlc08_chs_challenger_of_the_eagle	145	164	173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	wh_main_group_chaos	false	false	0	false	false	98	98		You are attacking the Challenger of the Eagle!	You are defending against the Challenger of the Eagle!	FACTION_CHOSOKABE	 	 	 	0	0	0	500		wh_main_vo_culture_Chaos	wh_mp_force_gen_chaos	emp		false			true	core	WH_Chaos	LOCKED_HORDE	wh_main_vo_actor_Chaos_MarauderChieftain
wh_dlc08_nor_goromadny_tribe	1306789084	wh_main_sc_nor_norsca	playable	Goromadny Tribe	Goromadny Rebels	Goromadny Tribe	198	wh_dlc08_nor_norsca	false	ui\flags\wh_dlc08_nor_goromadny		ui\flags\wh_dlc08_nor_goromadny	216	193	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	wh_main_group_norsca	false	false	0	false	false	198	198		You are attacking the Goromadny Tribe!	You are defending against the Goromadny Tribe!	FACTION_CHOSOKABE	 	 	 	0	0	0	500		wh_main_vo_culture_Chaos	default	emp		false			false	core	WH_Norsca	LOCKED_STANDARD	wh_main_vo_actor_Chaos_MarauderChieftain
wh_dlc08_nor_helspire_tribe	1583089218	wh_main_sc_nor_norsca	playable	Helspire Tribe	Helspire Rebels	Helspire Tribe	198	wh_dlc08_nor_norsca	false	ui\flags\wh_dlc08_nor_helspire		ui\flags\wh_dlc08_nor_helspire	176	71	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	wh_main_group_norsca	false	false	0	false	false	198	198		You are attacking the Helspire Tribe!	You are defending against the Helspire Tribe!	FACTION_CHOSOKABE	 	 	 	0	0	0	500		wh_main_vo_culture_Chaos	default	emp		false			false	core	WH_Norsca	LOCKED_STANDARD	wh_main_vo_actor_Chaos_MarauderChieftain
wh_dlc08_nor_naglfarlings	318492326	wh_main_sc_nor_norsca	playable	Naglfarlings	Naglfarlings Rebels	Naglfarlings	198	wh_dlc08_nor_norsca	false	ui\flags\wh_dlc08_nor_naglfarlings		ui\flags\wh_dlc08_nor_naglfarlings	179	131	142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	wh_main_group_norsca	false	false	0	false	false	198	198		You are attacking the Naglfarlings!	You are defending against the Naglfarlings!	FACTION_CHOSOKABE	 	 	 	0	0	0	500		wh_main_vo_culture_Chaos	default	emp		false			false	core	WH_Norsca	LOCKED_STANDARD	wh_main_vo_actor_Chaos_MarauderChieftain
